sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:44:41_806 CET
Â© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1,2137163976,-118.119614,-62.605255,50.374016,-0.053360,-0.588450,0.859915,28.572832,-36.518631,-16.380114
2,2137180643,-118.849815,-62.564854,51.666042,-0.295474,-0.053114,0.699106,27.392412,-33.986816,-14.338980
3,2137197310,-119.635506,-62.531345,52.925953,0.056154,0.108470,0.730667,22.327238,-32.844688,-14.721235
4,2137213977,-120.479713,-62.488007,54.218750,0.333233,0.281662,0.668948,20.543825,-33.749409,-15.131718
5,2137230644,-121.279816,-62.474895,55.504673,0.314446,0.114660,0.703959,22.806675,-32.456226,-17.070093
6,2137247311,-122.018883,-62.506001,56.757423,0.084204,0.067286,0.480764,24.707418,-30.034685,-19.252460
7,2137263978,-122.622139,-62.539124,57.846333,-0.027395,0.068525,0.409833,24.153490,-25.868279,-17.245741
8,2137280645,-123.132660,-62.531952,58.802555,-0.053333,0.355297,0.480235,22.659979,-23.914143,-13.450182
9,2137297312,-123.471336,-62.512665,59.584461,-0.065995,0.151952,0.511656,23.684055,-20.185072,-10.366945
10,2137313979,-123.539246,-62.539650,60.158039,-0.428089,-0.440813,0.196923,28.840050,-13.800506,-9.561256
11,2137330646,-123.464867,-62.619366,60.635120,-0.837284,-0.412198,-0.032486,32.251186,-9.807082,-10.711484
12,2137347313,-123.333435,-62.704975,61.090332,-1.066591,-0.297440,0.064851,34.534172,-9.101761,-10.641847
13,2137363980,-123.222023,-62.757458,61.589947,-0.765451,-0.098478,0.425797,35.717178,-11.210314,-9.620065
14,2137380647,-123.155975,-62.808125,62.128098,-0.202681,-0.041151,0.705152,35.059490,-12.152723,-10.079123
15,2137397314,-123.121361,-62.880684,62.718479,0.436658,0.213677,0.571676,35.980202,-12.615733,-11.934267
16,2137413981,-123.196136,-62.998249,63.428368,0.591987,0.545008,0.318536,35.821186,-13.820825,-15.952108
17,2137430648,-123.251175,-63.160904,64.093719,0.488655,0.641267,0.140668,34.679253,-11.230626,-17.518982
18,2137447315,-123.040749,-63.346363,64.506561,0.238126,0.547008,-0.020151,37.121429,-4.707718,-14.861085
19,2137463982,-122.647629,-63.472080,64.747353,-0.059467,0.647315,-0.049312,38.886707,-2.800906,-9.290151
20,2137480649,-122.177986,-63.503391,64.784554,0.171733,0.676064,0.030452,32.556393,-1.292742,-1.566952
21,2137497316,-121.799461,-63.389198,64.790924,0.118941,-0.118830,0.311216,25.432995,-5.234135,6.272867
22,2137513983,-121.755638,-63.037743,65.212700,-0.377421,-1.679904,0.708556,27.604052,-22.259417,12.468561
23,2137530650,-121.376793,-62.620117,65.445671,-1.131702,-0.961236,0.387916,37.544010,-20.012686,18.557634
24,2137547317,-120.641838,-62.338394,65.502304,-1.573501,0.223193,-0.170480,49.494755,-11.510242,14.227066
25,2137563984,-120.113617,-62.226727,65.784889,-0.976705,0.197751,-0.689310,49.085392,-11.648913,2.338019
26,2137580651,-119.529106,-62.369663,66.128372,0.008609,0.239296,-0.239469,55.698074,-5.508907,-11.655205
27,2137597318,-118.879578,-62.584328,66.401161,0.967391,0.091256,0.256773,55.867001,-1.779809,-14.386016
28,2137613985,-118.102280,-62.733368,66.460388,1.554601,-0.032096,0.165048,52.179626,1.370645,-8.088288
29,2137630652,-117.232689,-62.810768,66.392990,0.837000,0.213151,-0.088525,50.959267,2.333191,-2.700820
30,2137647319,-116.653679,-62.840630,66.505280,-0.477174,-0.323774,-0.308820,43.112370,-3.388852,-2.440548
31,2137663986,-116.267937,-62.858948,66.646881,-0.650968,-0.864453,-0.115130,33.085171,-4.443730,-2.158301
32,2137680653,-115.822235,-62.845623,66.682640,-0.041948,-0.693800,-0.014629,31.034754,-2.691456,0.839325
33,2137697320,-115.346474,-62.790901,66.693214,0.245061,-0.360367,-0.204412,31.492268,-3.138425,3.386940
34,2137713987,-114.826942,-62.755001,66.711800,0.263860,-0.481756,-0.329816,34.549599,-2.835581,2.284873
35,2137730654,-114.183434,-62.750084,66.707054,0.080852,-0.551036,-0.183919,40.740715,-1.464133,0.874480
36,2137747321,-113.481102,-62.757713,66.634529,0.111544,-0.299949,0.019805,40.655270,0.548160,0.937168
37,2137763988,-112.867027,-62.734535,66.573776,0.287585,0.057467,-0.017032,35.989193,-0.469137,2.485142
38,2137780655,-112.293808,-62.669731,66.523674,0.381470,-0.052424,-0.235100,34.100124,-1.678522,4.672896
39,2137797322,-111.893799,-62.562996,66.610626,-0.089158,-0.024607,-0.207409,31.018742,-6.091914,5.582046
40,2137813989,-111.607140,-62.436653,66.764229,-0.196309,-0.514163,0.022468,27.759235,-8.222470,6.012606
41,2137830656,-111.253616,-62.310913,66.849197,-0.059402,-0.552134,0.005909,28.115511,-6.416436,6.708735
42,2137847323,-110.811913,-62.197952,66.867073,0.058282,-0.201351,-0.235292,29.838280,-4.355830,6.695308
43,2137863990,-110.442322,-62.092663,66.980835,-0.053707,-0.034640,-0.334414,30.593203,-6.670018,5.340042
44,2137880657,-110.184578,-61.992096,67.239807,-0.246164,-0.187750,-0.247034,31.574568,-10.384401,3.679951
45,2137897324,-109.950394,-61.902763,67.500023,-0.361094,-0.337802,0.048880,30.217339,-10.199359,3.066280
46,2137913991,-109.660133,-61.835686,67.678703,-0.245608,-0.330101,0.220524,29.255617,-7.578541,2.622154
47,2137930658,-109.423248,-61.771378,67.868889,-0.199227,-0.169577,0.133689,26.654680,-7.830182,2.380342
48,2137947325,-109.308167,-61.707836,68.155090,-0.224477,-0.314818,0.139350,24.412943,-10.393019,1.449766
49,2137963992,-109.181374,-61.648571,68.421761,-0.043577,-0.280683,0.243391,24.080072,-9.797969,1.402164
50,2137980659,-108.921227,-61.600590,68.567871,0.069134,-0.415754,0.294453,25.711033,-6.335996,1.910296
51,2137997326,-108.532661,-61.557682,68.595596,-0.149612,0.020114,0.188560,27.163191,-3.034409,2.733247
52,2138013993,-108.230431,-61.507187,68.691811,0.120851,-0.543301,0.100604,25.600769,-5.024263,2.553176
53,2138030660,-107.657356,-61.492889,68.559692,0.246974,-0.743372,0.113337,29.807650,1.875054,2.529499
54,2138047327,-106.879097,-61.517433,68.281822,-0.172584,-0.104507,0.382007,34.432587,6.575275,1.505758
55,2138063994,-106.438927,-61.503826,68.215080,-0.086688,0.127138,0.564496,25.276340,0.136458,1.879740
56,2138080661,-106.059113,-61.471581,68.204102,-0.080000,0.001982,0.346349,24.595631,-1.697345,2.490860
57,2138097328,-105.689232,-61.441307,68.196472,-0.228400,-0.196314,0.245030,24.182673,-1.743716,2.353421
58,2138113995,-105.285271,-61.409161,68.180092,-0.047110,-0.302937,0.206496,25.763565,-1.519605,2.532494
59,2138130662,-104.859329,-61.381573,68.167694,0.047647,-0.247884,0.284269,27.290474,-1.543886,2.239446
60,2138147329,-104.754082,-61.452778,68.321159,0.658464,0.168057,-0.640377,16.793478,-4.627656,-4.710130
61,2138163996,-105.126465,-61.422203,68.858696,1.319136,-0.522044,-0.378037,8.376842,-16.835644,-1.656465
62,2138180663,-104.826393,-61.382393,69.101746,0.151885,-1.375831,1.858031,33.196556,-8.818974,1.054101
63,2138197330,-103.787521,-61.337605,68.687248,-1.127490,-1.102107,2.295155,42.893009,9.430758,6.100827
64,2138213997,-104.126129,-61.163975,68.828064,-0.278163,0.068581,-0.482933,-10.514688,-7.914434,9.675212
65,2138230664,-103.901146,-60.986137,68.655243,-0.051682,1.847586,-1.649054,6.815857,0.827348,12.114130
66,2138247331,-103.209213,-61.012203,68.021057,0.774410,0.128879,0.390567,10.627845,16.841286,3.354084
67,2138263998,-103.392105,-60.971992,68.191727,0.680787,-0.458097,0.744855,0.368326,-6.846136,1.753993
68,2138280665,-103.589531,-60.975941,68.559059,0.370789,-0.346411,-0.248853,9.816426,-11.801214,-2.175186
69,2138297332,-103.352539,-60.969055,68.508163,0.382782,-0.858855,0.301128,13.939663,-0.109251,1.296548
70,2138313999,-102.986565,-60.945587,68.310310,-0.417132,-0.315375,0.556232,13.972769,3.836459,3.236148
71,2138330666,-102.713806,-60.954468,68.068748,-0.003698,-0.734385,0.563997,6.084087,5.527548,1.594269
72,2138347333,-102.611374,-60.966305,67.937164,0.344637,0.249419,-0.166117,1.636504,2.438861,0.697978
73,2138364000,-102.199852,-61.003944,67.526680,0.742089,0.051809,0.035742,5.546324,10.698654,0.913036
74,2138380667,-101.914497,-61.024982,67.206688,0.398881,-0.188001,-0.057919,2.716388,7.909811,1.261727
75,2138397334,-102.042107,-61.010235,67.211494,0.371789,0.186678,-0.200356,-5.010652,-1.773257,1.386217
76,2138414001,-101.920380,-60.998604,67.064407,0.389124,-0.716150,0.422529,1.978383,2.584635,2.125105
77,2138430668,-101.806351,-60.999245,66.866058,-0.024795,-0.436845,-0.078106,-1.173638,4.201399,1.700075
78,2138447335,-101.597641,-60.999069,66.587067,0.090570,-0.174242,0.085362,0.270694,6.495491,2.210805
79,2138464002,-101.377541,-61.041512,66.313164,0.020774,-0.321775,0.352895,1.217173,6.861804,-0.357630
80,2138480669,-101.352776,-61.080376,66.204239,-0.120660,0.063487,-0.217629,-1.844563,2.109084,-1.110093
81,2138497336,-101.301933,-61.157494,66.132149,0.291769,0.031845,-0.165831,1.652832,1.505546,-3.573125
82,2138514003,-101.116211,-61.242210,65.919403,0.482352,-0.528662,-0.063255,2.347923,5.569310,-3.235525
83,2138530670,-101.160912,-61.290909,65.916824,-0.157397,0.223060,-0.139117,-0.424044,-0.815406,-2.298663
84,2138547337,-101.324966,-61.329094,66.001732,0.186013,-0.407567,0.047477,-2.988797,-3.400739,-2.170894
85,2138564004,-101.164558,-61.372681,65.788071,-0.010177,-0.534243,-0.320714,0.761024,5.089071,-0.811193
86,2138580671,-100.932899,-61.437943,65.497772,-0.055439,-0.039777,-0.255177,0.992947,7.485921,-1.691578
87,2138597338,-100.948105,-61.510357,65.419250,0.230101,-0.292711,-0.067179,-2.661326,1.584895,-3.284471
88,2138614005,-100.991394,-61.593765,65.384285,0.261308,-0.246401,-0.103433,-2.053089,0.485815,-4.166111
89,2138630672,-100.959717,-61.687489,65.323357,0.074080,-0.209470,0.046615,1.079684,1.327909,-4.637064
90,2138647339,-100.986366,-61.782455,65.325943,-0.192369,-0.106832,-0.088643,0.923395,-0.436428,-5.052182
91,2138664006,-101.096710,-61.875320,65.383667,-0.161533,-0.037766,-0.156099,-1.177288,-1.983780,-5.228935
92,2138680673,-101.263130,-61.958225,65.496536,0.060897,-0.089477,-0.018788,-1.616233,-3.613068,-4.944265
93,2138697340,-101.473907,-62.036716,65.662506,0.145268,-0.019716,-0.165776,-1.463113,-5.106097,-4.984795
94,2138714007,-101.742264,-62.109337,65.907753,0.166374,-0.021509,-0.197747,-0.707538,-7.323133,-5.100667
95,2138730674,-101.927383,-62.183655,66.121231,0.154745,-0.135587,-0.020302,2.612746,-6.391510,-5.038929
96,2138747341,-102.047363,-62.256054,66.299278,-0.008694,0.045968,0.112404,4.644423,-5.414975,-4.731384
97,2138764008,-102.344978,-62.311611,66.668159,-0.060528,0.062120,0.092874,4.126944,-10.805530,-4.877621
98,2138780675,-102.724136,-62.350502,67.109238,0.053899,-0.173352,-0.014782,3.082881,-12.938239,-4.391416
99,2138797342,-102.978256,-62.399517,67.454727,0.121786,-0.016711,-0.016417,5.512567,-10.164214,-4.452924
100,2138814009,-103.340065,-62.441071,67.912125,0.096101,0.034868,0.069066,5.003681,-13.255541,-4.764760
101,2138830676,-103.736984,-62.479210,68.387779,-0.007196,-0.122066,0.041295,3.877656,-13.739481,-4.762826
102,2138847343,-104.068085,-62.509674,68.774681,-0.031861,0.027920,0.043649,3.111643,-11.416687,-3.794613
103,2138864010,-104.451996,-62.521564,69.197319,0.049284,0.035561,0.159109,1.853304,-12.614965,-3.020174
104,2138880677,-104.850632,-62.539181,69.646584,0.110453,-0.077499,0.201752,2.384460,-13.207325,-3.616119
105,2138897344,-105.173141,-62.575325,70.034561,0.159073,-0.171823,0.153082,3.698265,-11.250857,-4.318086
106,2138914011,-105.436699,-62.619087,70.347870,0.052212,-0.120948,0.049828,3.268521,-9.099695,-4.261801
107,2138930678,-105.712280,-62.666439,70.662415,-0.049710,-0.107372,0.116505,2.615039,-9.038034,-4.511884
108,2138947345,-106.029785,-62.717934,70.991570,-0.000361,0.019131,0.182423,0.885105,-9.317340,-4.895690
109,2138964012,-106.333519,-62.774399,71.293205,0.088159,-0.020158,0.217552,0.255352,-8.461733,-5.009397
110,2138980679,-106.633675,-62.835564,71.575592,0.038444,-0.048131,0.258882,-0.548983,-7.828805,-5.161127
111,2138997346,-106.937469,-62.911171,71.846123,0.056304,-0.151236,0.223037,-1.396110,-7.223142,-5.924002
112,2139014013,-107.216270,-62.990356,72.090973,-0.013301,-0.119906,0.167932,-1.248222,-6.438292,-5.951393
113,2139030680,-107.475174,-63.068596,72.314857,-0.013242,-0.234071,0.175566,-1.165289,-5.865669,-5.742036
114,2139047347,-107.590500,-63.148823,72.443008,0.112247,-0.349485,0.241480,2.324577,-3.311454,-5.083724
115,2139064014,-107.557777,-63.262012,72.431061,-0.064322,-0.107487,0.172104,3.713695,0.913624,-5.821563
116,2139080681,-107.754662,-63.352554,72.576118,-0.010591,-0.112279,0.187025,-1.649689,-3.523527,-5.808450
117,2139097348,-107.758957,-63.460415,72.574051,0.406113,-0.316208,0.306167,2.021809,0.580903,-5.591496
118,2139114015,-107.642731,-63.558983,72.517822,0.344073,-0.305544,0.166736,6.347496,1.785998,-4.622051
119,2139130682,-107.639610,-63.632618,72.568687,-0.012447,-0.254801,0.185791,5.319086,-1.403743,-4.066863
120,2139147349,-107.644615,-63.710815,72.611755,0.079162,-0.461302,0.261992,4.413626,-1.116944,-4.264259
121,2139164016,-107.594589,-63.791958,72.629707,0.332956,-0.694833,0.069734,6.355299,-0.422763,-4.229605
122,2139180683,-107.435226,-63.882706,72.586784,0.534860,-0.862034,-0.237397,9.639503,1.282473,-4.295123
123,2139197350,-107.027046,-64.014336,72.376740,0.769873,-1.094112,-0.264871,15.559443,6.185799,-5.348116
124,2139214017,-106.118065,-64.217461,71.852440,0.497778,-0.973921,-0.181299,28.626163,15.198092,-7.203472
125,2139230684,-104.679794,-64.519196,70.969749,0.068215,-0.437034,0.083666,40.937328,25.455639,-10.810484
126,2139247351,-103.115768,-64.916779,69.932220,0.151519,-0.087359,0.251452,39.942032,30.100334,-16.208054
127,2139264018,-101.713638,-65.276451,68.866821,0.130557,0.443634,0.133200,28.540815,29.493795,-14.727567
128,2139280685,-100.451126,-65.591286,67.799049,-0.164051,0.298835,0.150199,19.874647,28.332438,-12.853693
129,2139297352,-99.593788,-65.824654,66.913742,-0.700175,0.646233,0.338863,5.416732,22.520288,-9.423995
130,2139314019,-99.159370,-65.946854,66.526108,-0.409992,0.428118,0.267406,7.229053,9.130209,-5.127192
131,2139330686,-98.830833,-66.057343,66.264236,-0.176840,0.101742,0.008794,7.743305,5.910190,-4.993070
132,2139347353,-98.674217,-66.173424,66.204697,-0.249557,0.215179,-0.025801,8.520266,1.048347,-6.105955
133,2139364020,-98.906013,-66.257805,66.476250,-0.182356,0.264565,0.176205,3.393472,-7.164297,-5.454329
134,2139380687,-99.035049,-66.294304,66.592941,0.209244,0.276155,0.410022,1.063753,-3.886074,-2.046250
135,2139397354,-99.092361,-66.283058,66.660530,0.118884,0.589290,0.460459,2.667185,-3.160377,0.965669
136,2139414021,-99.579239,-66.221962,67.125717,-0.111354,0.594968,0.327480,-1.267714,-13.129681,2.344697
137,2139430688,-100.221741,-66.164566,67.772781,-0.101711,0.087267,0.207901,-0.637706,-17.476078,1.253852
138,2139447355,-100.776093,-66.128967,68.370285,-0.182821,0.000160,0.154664,1.920166,-16.090719,0.012531
139,2139464022,-101.558128,-66.081757,69.181046,-0.141714,0.120391,0.042459,-0.052737,-21.328661,-0.484491
140,2139480689,-102.542885,-66.009521,70.148033,-0.035042,0.068148,0.082646,-3.670718,-25.389071,-0.126309
141,2139497356,-103.559555,-65.933235,71.119759,0.032529,-0.184608,0.024276,-5.359457,-25.606525,-0.348590
142,2139514023,-104.309654,-65.868874,71.845642,-0.043353,-0.279755,-0.127019,-2.852503,-19.636862,0.015553
143,2139530690,-104.950188,-65.816185,72.514061,0.072156,-0.237676,-0.060007,0.551405,-18.127302,-0.534710
144,2139547357,-105.524147,-65.768715,73.159164,0.219221,-0.346705,0.036616,3.250595,-17.508400,-0.870000
145,2139564024,-105.834053,-65.735748,73.568130,0.395544,-0.431013,0.011205,6.166690,-11.681280,-0.264912
146,2139580691,-105.911140,-65.711411,73.742584,0.064529,-0.212720,-0.040027,7.307631,-5.983089,0.782487
147,2139597358,-106.200630,-65.653488,74.156433,-0.192387,-0.025759,0.097912,7.648592,-12.229882,1.065099
148,2139614025,-106.552971,-65.561691,74.641830,-0.322525,-0.391204,0.096944,7.772687,-14.538677,2.444779
149,2139630692,-106.769745,-65.430992,74.995522,-0.787885,-0.116365,0.007044,8.698125,-12.126753,5.541421
150,2139647359,-107.088737,-65.221199,75.514473,-0.671048,-0.261329,0.394685,11.543237,-17.542927,8.805784
151,2139664026,-107.222984,-64.911743,75.896034,-0.639181,-0.471596,0.408530,15.096709,-16.143269,15.442099
152,2139680693,-107.345581,-64.539230,76.310555,-0.319446,-0.059316,0.254212,17.521561,-18.225163,18.733429
153,2139697360,-107.448135,-64.145683,76.776131,-0.011464,0.027554,-0.032474,21.426735,-20.046480,19.459955
154,2139714027,-107.580559,-63.792580,77.222954,0.496488,0.043293,-0.120441,18.535379,-19.040060,17.205627
155,2139730694,-107.853088,-63.474739,77.796577,0.845862,-0.148833,-0.168392,16.879740,-21.812809,14.062181
156,2139747361,-108.153435,-63.125927,78.521469,0.237812,-0.258237,-0.134799,23.222803,-26.497910,14.408991
157,2139764028,-108.350151,-62.758934,79.184570,-0.275198,-0.175271,0.238566,26.020317,-25.527340,15.789256
158,2139780695,-108.322563,-62.398094,79.648834,-0.265937,-0.049454,0.355200,28.777315,-20.431288,17.060104
159,2139797362,-108.230087,-62.077522,80.066696,0.103670,0.090465,0.226747,30.120693,-18.566345,15.149266
160,2139814029,-108.275993,-61.748306,80.654350,-0.338686,-0.011529,-0.109838,30.741821,-23.396496,14.102289
161,2139830696,-108.478073,-61.489296,81.378105,-0.222542,-0.272499,-0.365863,28.473095,-25.936060,8.786592
162,2139847363,-108.665985,-61.355938,82.033157,0.354364,0.007074,-0.177480,25.625500,-21.818367,2.143785
163,2139864030,-108.627922,-61.275471,82.518074,0.709054,0.775551,0.271750,30.208605,-16.229094,0.654478
164,2139880697,-108.539452,-61.198250,82.929382,0.547852,0.680271,-0.015943,29.331627,-14.180089,1.155259
165,2139897364,-108.518204,-61.101078,83.275024,0.627243,0.800673,-0.193913,21.824612,-12.785093,2.897065
166,2139914031,-108.691017,-60.927357,83.637466,-0.096886,0.379184,-0.054986,11.041655,-14.759260,7.067353
167,2139930698,-109.042458,-60.775269,84.017616,-0.319567,0.116296,0.102872,1.221580,-14.912202,5.594427
168,2139947365,-109.450615,-60.622425,84.374359,-0.223357,-0.225640,0.114013,-3.433425,-14.359379,5.755261
169,2139964032,-109.827568,-60.529541,84.669235,-0.107406,-0.205816,0.095798,-4.819582,-11.506870,2.878721
170,2139980699,-110.167580,-60.478443,84.880737,0.228400,0.092987,0.208771,-6.969603,-8.366354,1.295357
171,2139997366,-110.548561,-60.456245,85.130745,0.310305,-0.030326,0.149377,-7.417582,-8.843302,-0.770776
172,2140014033,-110.923035,-60.472256,85.372322,0.019134,0.027224,0.059909,-7.466655,-7.786801,-2.877793
173,2140030700,-111.290932,-60.532612,85.583817,-0.029845,-0.176507,0.049378,-8.642036,-5.972410,-5.074403
174,2140047367,-111.691452,-60.626858,85.769829,-0.029869,-0.313889,0.111053,-11.925026,-4.476322,-6.715015
175,2140064034,-112.087212,-60.745956,85.855942,-0.026178,-0.212306,0.108980,-16.846468,-1.130559,-7.021539
176,2140080701,-112.473106,-60.867199,85.880074,0.209838,-0.079156,0.190700,-19.505480,0.661199,-6.445573
177,2140097368,-112.868179,-60.992504,85.911880,0.364395,-0.129294,0.271502,-19.644522,0.593658,-6.741158
178,2140114035,-113.257347,-61.145058,85.913986,0.398842,-0.216735,0.098795,-20.850285,2.081874,-7.890172
179,2140130702,-113.575363,-61.337490,85.886330,0.254840,-0.261736,0.032913,-18.138979,3.872563,-9.721878
180,2140147369,-113.816582,-61.559040,85.837143,0.321923,-0.720328,-0.034995,-14.687467,5.196253,-11.048628
181,2140164036,-113.973160,-61.795475,85.755653,0.516422,-0.991259,-0.068902,-11.312130,6.426816,-11.474426
182,2140180703,-114.042725,-62.066051,85.563942,0.708178,-0.673000,-0.266126,-11.933996,10.107469,-12.069795
183,2140197370,-114.112831,-62.390965,85.354324,0.489402,-0.081774,-0.071344,-12.947754,11.864573,-14.848987
184,2140214037,-114.084824,-62.716499,85.159653,0.092891,-0.450383,0.184456,-6.298825,11.447209,-15.069801
185,2140230704,-113.862175,-62.999584,84.815277,-0.139395,-0.115691,0.437456,-2.635832,14.078349,-11.133213
